nid001145,0, 34771, 40960, 0, 57.43, 29
nid001145,1, 34771, 40960, 0, 55.73, 27
nid001145,2, 0, 40960, 0, 49.23, 29
nid001145,3, 0, 40960, 0, 49.41, 27
nid001148,0, 37815, 40960, 0, 71.54, 36
nid001148,1, 36397, 40960, 0, 70.74, 33
nid001148,2, 36397, 40960, 0, 71.71, 36
nid001148,3, 37945, 40960, 0, 71.51, 32
