host,timestamp,gpu_index,uuid,name,memory_used_mb,memory_total_mb,gpu_util_percent,power_watts,temp_c
nid001040,2026/05/03 02:52:05.730, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 59.89, 30
nid001040,2026/05/03 02:52:05.732, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 63.29, 29
nid001040,2026/05/03 02:52:05.734, 2, GPU-0c84e9ea-eb03-d0fd-94b6-c87fa7f2aa07, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.11, 30
nid001040,2026/05/03 02:52:05.736, 3, GPU-324f8797-e49e-315a-bdaa-053d693f20df, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.47, 28
nid001041,2026/05/03 02:52:06.672, 0, GPU-0ae16970-0c3a-bbe5-0e59-4168b3712b2a, NVIDIA A100-SXM4-40GB, 36401, 40960, 0, 54.79, 31
nid001041,2026/05/03 02:52:06.675, 1, GPU-41dedaa0-c8e2-c576-be36-87a6fa2949d6, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 55.49, 30
nid001041,2026/05/03 02:52:06.676, 2, GPU-84c053e0-dec1-a69a-0b40-fbf751d71b20, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 53.97, 29
nid001041,2026/05/03 02:52:06.678, 3, GPU-85487437-4cf7-3ceb-d2b0-5f2bed2d89cd, NVIDIA A100-SXM4-40GB, 36881, 40960, 0, 54.27, 29
nid001040,2026/05/03 02:52:09.730, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 59.96, 30
nid001040,2026/05/03 02:52:09.732, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 63.29, 29
nid001040,2026/05/03 02:52:09.733, 2, GPU-0c84e9ea-eb03-d0fd-94b6-c87fa7f2aa07, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.11, 30
nid001040,2026/05/03 02:52:09.735, 3, GPU-324f8797-e49e-315a-bdaa-053d693f20df, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.47, 28
nid001041,2026/05/03 02:52:10.708, 0, GPU-0ae16970-0c3a-bbe5-0e59-4168b3712b2a, NVIDIA A100-SXM4-40GB, 36401, 40960, 0, 54.73, 31
nid001041,2026/05/03 02:52:10.717, 1, GPU-41dedaa0-c8e2-c576-be36-87a6fa2949d6, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 55.49, 30
nid001041,2026/05/03 02:52:10.718, 2, GPU-84c053e0-dec1-a69a-0b40-fbf751d71b20, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 54.44, 29
nid001041,2026/05/03 02:52:10.720, 3, GPU-85487437-4cf7-3ceb-d2b0-5f2bed2d89cd, NVIDIA A100-SXM4-40GB, 36881, 40960, 0, 54.27, 29
nid001040,2026/05/03 02:52:13.709, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 59.89, 30
nid001040,2026/05/03 02:52:13.711, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 62.77, 29
nid001040,2026/05/03 02:52:13.712, 2, GPU-0c84e9ea-eb03-d0fd-94b6-c87fa7f2aa07, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.11, 30
nid001040,2026/05/03 02:52:13.714, 3, GPU-324f8797-e49e-315a-bdaa-053d693f20df, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.47, 28
nid001041,2026/05/03 02:52:14.670, 0, GPU-0ae16970-0c3a-bbe5-0e59-4168b3712b2a, NVIDIA A100-SXM4-40GB, 36401, 40960, 0, 54.73, 31
nid001041,2026/05/03 02:52:14.672, 1, GPU-41dedaa0-c8e2-c576-be36-87a6fa2949d6, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 55.49, 30
nid001041,2026/05/03 02:52:14.674, 2, GPU-84c053e0-dec1-a69a-0b40-fbf751d71b20, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 54.21, 29
nid001041,2026/05/03 02:52:14.676, 3, GPU-85487437-4cf7-3ceb-d2b0-5f2bed2d89cd, NVIDIA A100-SXM4-40GB, 36881, 40960, 0, 54.27, 29
nid001040,2026/05/03 02:52:17.670, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 59.65, 30
nid001040,2026/05/03 02:52:17.672, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 62.77, 29
nid001040,2026/05/03 02:52:17.673, 2, GPU-0c84e9ea-eb03-d0fd-94b6-c87fa7f2aa07, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.35, 30
nid001040,2026/05/03 02:52:17.679, 3, GPU-324f8797-e49e-315a-bdaa-053d693f20df, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.23, 28
nid001041,2026/05/03 02:52:18.656, 0, GPU-0ae16970-0c3a-bbe5-0e59-4168b3712b2a, NVIDIA A100-SXM4-40GB, 36401, 40960, 0, 54.79, 31
nid001041,2026/05/03 02:52:18.658, 1, GPU-41dedaa0-c8e2-c576-be36-87a6fa2949d6, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 55.49, 30
nid001041,2026/05/03 02:52:18.660, 2, GPU-84c053e0-dec1-a69a-0b40-fbf751d71b20, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 53.97, 29
nid001041,2026/05/03 02:52:18.662, 3, GPU-85487437-4cf7-3ceb-d2b0-5f2bed2d89cd, NVIDIA A100-SXM4-40GB, 36881, 40960, 0, 54.27, 29
nid001040,2026/05/03 02:52:21.630, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 59.65, 30
nid001040,2026/05/03 02:52:21.632, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 62.77, 29
nid001040,2026/05/03 02:52:21.633, 2, GPU-0c84e9ea-eb03-d0fd-94b6-c87fa7f2aa07, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.11, 30
nid001040,2026/05/03 02:52:21.635, 3, GPU-324f8797-e49e-315a-bdaa-053d693f20df, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.53, 28
nid001041,2026/05/03 02:52:22.591, 0, GPU-0ae16970-0c3a-bbe5-0e59-4168b3712b2a, NVIDIA A100-SXM4-40GB, 36401, 40960, 0, 55.03, 31
nid001041,2026/05/03 02:52:22.594, 1, GPU-41dedaa0-c8e2-c576-be36-87a6fa2949d6, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 55.73, 30
nid001041,2026/05/03 02:52:22.596, 2, GPU-84c053e0-dec1-a69a-0b40-fbf751d71b20, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 54.21, 29
nid001041,2026/05/03 02:52:22.598, 3, GPU-85487437-4cf7-3ceb-d2b0-5f2bed2d89cd, NVIDIA A100-SXM4-40GB, 36881, 40960, 0, 54.27, 29
nid001040,2026/05/03 02:52:25.571, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 59.65, 30
nid001040,2026/05/03 02:52:25.573, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 63.29, 29
nid001040,2026/05/03 02:52:25.575, 2, GPU-0c84e9ea-eb03-d0fd-94b6-c87fa7f2aa07, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.11, 30
nid001040,2026/05/03 02:52:25.585, 3, GPU-324f8797-e49e-315a-bdaa-053d693f20df, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.53, 28
nid001041,2026/05/03 02:52:26.534, 0, GPU-0ae16970-0c3a-bbe5-0e59-4168b3712b2a, NVIDIA A100-SXM4-40GB, 36401, 40960, 0, 54.79, 31
nid001041,2026/05/03 02:52:26.536, 1, GPU-41dedaa0-c8e2-c576-be36-87a6fa2949d6, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 55.49, 30
nid001041,2026/05/03 02:52:26.538, 2, GPU-84c053e0-dec1-a69a-0b40-fbf751d71b20, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 54.21, 29
nid001041,2026/05/03 02:52:26.540, 3, GPU-85487437-4cf7-3ceb-d2b0-5f2bed2d89cd, NVIDIA A100-SXM4-40GB, 36881, 40960, 0, 54.03, 29
nid001040,2026/05/03 02:52:29.526, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 59.65, 30
nid001040,2026/05/03 02:52:29.528, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34769, 40960, 0, 63.29, 29
nid001040,2026/05/03 02:52:29.530, 2, GPU-0c84e9ea-eb03-d0fd-94b6-c87fa7f2aa07, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.11, 30
nid001040,2026/05/03 02:52:29.532, 3, GPU-324f8797-e49e-315a-bdaa-053d693f20df, NVIDIA A100-SXM4-40GB, 0, 40960, 0, 50.47, 28
nid001041,2026/05/03 02:52:30.479, 0, GPU-0ae16970-0c3a-bbe5-0e59-4168b3712b2a, NVIDIA A100-SXM4-40GB, 36401, 40960, 0, 54.79, 31
nid001041,2026/05/03 02:52:30.481, 1, GPU-41dedaa0-c8e2-c576-be36-87a6fa2949d6, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 55.49, 30
nid001041,2026/05/03 02:52:30.483, 2, GPU-84c053e0-dec1-a69a-0b40-fbf751d71b20, NVIDIA A100-SXM4-40GB, 35235, 40960, 0, 54.21, 29
nid001041,2026/05/03 02:52:30.485, 3, GPU-85487437-4cf7-3ceb-d2b0-5f2bed2d89cd, NVIDIA A100-SXM4-40GB, 36881, 40960, 0, 54.27, 29
nid001040,2026/05/03 02:52:33.486, 0, GPU-32e67c4f-7204-189f-8b65-2c274dd735a9, NVIDIA A100-SXM4-40GB, 34771, 40960, 0, 59.72, 30
nid001040,2026/05/03 02:52:33.488, 1, GPU-8861d14f-cf78-d18f-5009-dcf3f2d5ba6a, NVIDIA A100-SXM4-40GB, 34771, 40960, 0, 62.77, 29
