nid001121,0, 447, 40960, 100, 108.05, 36
nid001121,1, 447, 40960, 30, 108.96, 33
nid001121,2, 37017, 40960, 0, 109.22, 34
nid001121,3, 37017, 40960, 0, 98.23, 32
nid001124,0, 0, 40960, 0, 56.63, 35
nid001124,1, 0, 40960, 0, 64.20, 32
nid001124,2, 0, 40960, 0, 99.99, 36
nid001124,3, 0, 40960, 0, 102.68, 33
