nid008349,0, 74343, 81920, 0, 90.33, 31
nid008349,1, 74275, 81920, 0, 89.10, 29
nid008349,2, 74275, 81920, 0, 88.79, 30
nid008349,3, 74275, 81920, 0, 87.84, 29
nid008352,0, 75011, 81920, 0, 109.70, 33
nid008352,1, 75001, 81920, 0, 113.26, 31
nid008352,2, 75001, 81920, 0, 114.57, 33
nid008352,3, 75001, 81920, 0, 109.15, 31
