# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.6.0.post1
# schema_version: 1.0
# benchmark_id: 2023ed05-b9a2-4217-9aff-bbdc7658eea7
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,model,Description
localhost:8000,gauge,dynamo_frontend_disconnected_clients,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,Number of disconnected clients
localhost:8000,gauge,dynamo_frontend_inflight_requests,requests,13.6667,0.0000,16.0000,5.3807,0.1400,0.7000,6.2000,15.0000,16.0000,16.0000,16.0000,16.0000,16.0000,qwen/qwen2-vl-2b-instruct,Number of inflight requests
localhost:8000,gauge,dynamo_frontend_model_context_length,tokens,32768.0000,32768.0000,32768.0000,0.0000,32768.0000,32768.0000,32768.0000,32768.0000,32768.0000,32768.0000,32768.0000,32768.0000,32768.0000,Qwen/Qwen2-VL-2B-Instruct,Maximum context length in tokens for a worker serving the model
localhost:8000,gauge,dynamo_frontend_model_kv_cache_block_size,tokens,16.0000,16.0000,16.0000,0.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,16.0000,Qwen/Qwen2-VL-2B-Instruct,KV cache block size in tokens for a worker serving the model
localhost:8000,gauge,dynamo_frontend_model_max_num_batched_tokens,tokens,2048.0000,2048.0000,2048.0000,0.0000,2048.0000,2048.0000,2048.0000,2048.0000,2048.0000,2048.0000,2048.0000,2048.0000,2048.0000,Qwen/Qwen2-VL-2B-Instruct,Maximum number of batched tokens for a worker serving the model
localhost:8000,gauge,dynamo_frontend_model_max_num_seqs,,256.0000,256.0000,256.0000,0.0000,256.0000,256.0000,256.0000,256.0000,256.0000,256.0000,256.0000,256.0000,256.0000,Qwen/Qwen2-VL-2B-Instruct,Maximum number of sequences for a worker serving the model
localhost:8000,gauge,dynamo_frontend_model_migration_limit,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Qwen/Qwen2-VL-2B-Instruct,Maximum number of request migrations allowed for the model
localhost:8000,gauge,dynamo_frontend_model_total_kv_blocks,blocks,61662.0000,61662.0000,61662.0000,0.0000,61662.0000,61662.0000,61662.0000,61662.0000,61662.0000,61662.0000,61662.0000,61662.0000,61662.0000,Qwen/Qwen2-VL-2B-Instruct,Total KV cache blocks available for a worker serving the model
localhost:8000,gauge,dynamo_frontend_queued_requests,requests,1.2000,0.0000,4.0000,1.2649,0.0000,0.0000,0.0000,0.0000,1.0000,2.0000,2.6000,3.3000,3.8600,qwen/qwen2-vl-2b-instruct,Number of requests in HTTP processing queue

Endpoint,Type,Metric,Unit,total,rate,rate_avg,rate_min,rate_max,rate_std,dynamo_component,dynamo_namespace,router_id,endpoint,error_type,request_type,status,model,Description
localhost:8000,counter,dynamo_frontend_output_tokens,tokens,9373.0000,1961.2157,,,,,,,,,,,,qwen/qwen2-vl-2b-instruct,Total number of output tokens generated (updates in real-time)
localhost:8000,counter,dynamo_frontend_requests,requests,100.0000,20.9241,,,,,,,,chat_completions,,unary,success,qwen/qwen2-vl-2b-instruct,Total number of LLM requests processed
localhost:8000,counter,dynamo_component_router_requests,requests,0.0000,0.0000,,,,,backend,dynamo,10723956048946219388,,,,,,Total number of requests processed by the router

Endpoint,Type,Metric,Unit,count,count_rate,sum,sum_rate,avg,p1_estimate,p5_estimate,p10_estimate,p25_estimate,p50_estimate,p75_estimate,p90_estimate,p95_estimate,p99_estimate,dynamo_component,dynamo_namespace,router_id,model,operation,Description,buckets
localhost:8000,histogram,dynamo_frontend_tokenizer_latency_ms,milliseconds,100,20.9241,0.2441,0.0511,0.0024,0.0024,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,,,,,detokenize,Tokenizer latency in milliseconds,0.5=100;1=100;2=100;4=100;8=100;16=100;32=100;64=100;128=100;256=100;512=100;+Inf=100
localhost:8000,histogram,dynamo_frontend_tokenizer_latency_ms,milliseconds,100,20.9241,114.0312,23.8600,1.1403,0.6423,0.6812,0.7297,0.8753,0.9785,1.3019,1.6179,1.7232,2.9557,,,,,tokenize,Tokenizer latency in milliseconds,0.5=0;1=51;2=98;4=99;8=100;16=100;32=100;64=100;128=100;256=100;512=100;+Inf=100
localhost:8000,histogram,dynamo_frontend_cached_tokens,tokens,7,1.4647,112.0000,23.4350,16.0000,0.0000,0.0000,0.0000,0.0000,10.3673,31.7959,44.6531,48.9388,52.3673,,,,qwen/qwen2-vl-2b-instruct,,Number of cached tokens (prefix cache hits) per request,0=0;100=7;210=7;430=7;870=7;1800=7;3600=7;7400=7;15000=7;31000=7;63000=7;130000=7;+Inf=7
localhost:8000,histogram,dynamo_frontend_input_sequence_tokens,tokens,100,20.9241,57700.0000,12073.2043,577.0000,430.0000,430.0000,430.0000,462.0480,570.9480,679.8480,745.1880,766.9680,784.3920,,,,qwen/qwen2-vl-2b-instruct,,Input sequence length in tokens,0=0;100=0;210=0;430=0;870=100;1800=100;3600=100;7400=100;15000=100;31000=100;63000=100;130000=100;+Inf=100
localhost:8000,histogram,dynamo_frontend_inter_token_latency_seconds,seconds,9270,1939.6638,62.6321,13.1052,0.0068,0.0002,0.0011,0.0034,0.0039,0.0051,0.0062,0.0157,0.0199,0.0232,,,,qwen/qwen2-vl-2b-instruct,,Inter-token latency in seconds,0=0;0.0019=796;0.0035=929;0.0067=7223;0.013=7973;0.024=9209;0.045=9270;0.084=9270;0.16=9270;0.3=9270;0.56=9270;1.1=9270;2=9270;+Inf=9270
localhost:8000,histogram,dynamo_frontend_output_sequence_tokens,tokens,100,20.9241,9373.0000,1961.2157,93.7300,14.6395,20.2169,27.1888,48.1042,82.9634,128.7813,154.4736,175.4159,400.5589,,,,qwen/qwen2-vl-2b-instruct,,Output sequence length in tokens,0=0;100=71;210=97;430=100;880=100;1800=100;3700=100;7600=100;16000=100;32000=100;+Inf=100
localhost:8000,histogram,dynamo_frontend_request_duration_seconds,seconds,100,20.9241,71.2593,14.9104,0.7126,0.2215,0.2319,0.2449,0.4050,0.7052,1.0053,1.1854,1.2454,1.2935,,,,qwen/qwen2-vl-2b-instruct,,Duration of LLM requests,0=0;1.9=100;3.4=100;6.3=100;12=100;22=100;40=100;75=100;140=100;260=100;+Inf=100
localhost:8000,histogram,dynamo_frontend_time_to_first_token_seconds,seconds,100,20.9241,8.5625,1.7916,0.0856,0.0220,0.0229,0.0261,0.0359,0.0550,0.0835,0.2208,0.3197,0.4097,,,,qwen/qwen2-vl-2b-instruct,,Time to first token in seconds,0=0;0.0022=0;0.0047=0;0.01=0;0.022=0;0.047=38;0.1=84;0.22=89;0.47=100;1=100;2.2=100;4.7=100;10=100;22=100;48=100;100=100;220=100;480=100;+Inf=100
localhost:8000,histogram,dynamo_router_overhead_block_hashing_ms,milliseconds,0,,,,,,,,,,,,,,,,10723956048946219388,,,Time spent computing block hashes in milliseconds,0.0001=0;0.0002=0;0.0004=0;0.0008=0;0.0016=0;0.0032=0;0.0064=0;0.0128=0;0.0256=0;0.0512=0;0.1024=0;0.2048=0;0.4096=0;0.8192=0;1.6384=0;3.2768=0;6.5536=0;13.1072=0;+Inf=0
localhost:8000,histogram,dynamo_router_overhead_indexer_find_matches_ms,milliseconds,0,,,,,,,,,,,,,,,,10723956048946219388,,,Time spent in indexer find_matches in milliseconds,0.0001=0;0.0002=0;0.0004=0;0.0008=0;0.0016=0;0.0032=0;0.0064=0;0.0128=0;0.0256=0;0.0512=0;0.1024=0;0.2048=0;0.4096=0;0.8192=0;1.6384=0;3.2768=0;6.5536=0;13.1072=0;+Inf=0
