nid001132,0, 36493, 40960, 0, 105.53, 37
nid001132,1, 36471, 40960, 0, 101.43, 34
nid001132,2, 36471, 40960, 0, 106.92, 35
nid001132,3, 36471, 40960, 0, 105.37, 33
nid001133,0, 37253, 40960, 0, 103.20, 34
nid001133,1, 37243, 40960, 0, 102.56, 33
nid001133,2, 37243, 40960, 0, 103.96, 36
nid001133,3, 37243, 40960, 0, 101.80, 35
