workload,stage,run_dir,request_latency_ms_avg,request_latency_ms_p90,request_latency_ms_p99,request_throughput_rps,output_token_throughput_tps,image_throughput_ips,input_tokens_avg,output_tokens_avg,request_count
baseline,AGG,artifacts/p4_7b/baseline/Qwen_Qwen2.5-VL-7B-Instruct-aggregated-1node-native-vllm_concurrency4_20260504_123748,389.25463942,400.8641956,476.98209728999996,9.89437496286072,633.2399976230861,2.578955236584884,895.0,64.0,50.0
baseline,E/PD,artifacts/p4_7b/baseline/Qwen_Qwen2.5-VL-7B-Instruct-e-pd-1node-native-vllm_concurrency4_20260504_130512,911.2130641,932.4129628,1083.0630953,4.234066445199644,270.9802524927772,1.100580309627661,895.0,64.0,50.0
baseline,E/P/D,artifacts/p4_7b/baseline/Qwen_Qwen2.5-VL-7B-Instruct-e-p-d-1node-native-vllm_concurrency4_20260504_131851,2263.1602099399997,2386.6989046999997,3583.73532336,1.7421380618113274,111.49683595592495,0.4538777180097393,895.0,64.0,50.0
encoder_heavy,AGG,artifacts/p4_7b/encoder_heavy/Qwen_Qwen2.5-VL-7B-Instruct-aggregated-1node-native-vllm_concurrency4_20260504_123801,1778.76798568,2051.2258890999997,2088.8003775499997,2.183558201607824,279.49544980580146,0.569757720111624,5900.0,128.0,50.0
encoder_heavy,E/PD,artifacts/p4_7b/encoder_heavy/Qwen_Qwen2.5-VL-7B-Instruct-e-pd-1node-native-vllm_concurrency4_20260504_130505,3294.96604506,3480.5550341,3536.90986816,1.1756664790583244,150.48530931946553,0.3045143143886453,5900.0,128.0,50.0
encoder_heavy,E/P/D,artifacts/p4_7b/encoder_heavy/Qwen_Qwen2.5-VL-7B-Instruct-e-p-d-1node-native-vllm_concurrency4_20260504_132441,8955.2580096,9257.828435,9482.914664169999,0.4340844597352302,55.562810846109464,0.11226815014547155,5900.02,128.0,50.0
decode_heavy,AGG,artifacts/p4_7b/decode_heavy/Qwen_Qwen2.5-VL-7B-Instruct-aggregated-1node-native-vllm_concurrency4_20260504_124958,4784.532984199999,4834.951937,4843.5821387,0.6975070116824342,714.2471799628127,0.20902196562928205,895.0,1024.0,10.0
decode_heavy,E/PD,artifacts/p4_7b/decode_heavy/Qwen_Qwen2.5-VL-7B-Instruct-e-pd-1node-native-vllm_concurrency4_20260504_131841,11093.075391299999,11233.6808126,11244.26311916,0.3010694461755528,308.2951128837661,0.09015603448211415,895.0,1024.0,10.0
decode_heavy,E/P/D,artifacts/p4_7b/decode_heavy/Qwen_Qwen2.5-VL-7B-Instruct-e-p-d-1node-native-vllm_concurrency4_20260504_132831,23300.809446599997,23851.4701713,23851.722934229998,0.14410040460212883,147.55881431257993,0.04294259409300734,895.0,1024.0,10.0
