nid001080,0, 34215, 40960, 1, 60.28, 30
nid001080,1, 34215, 40960, 3, 72.56, 30
nid001080,2, 0, 40960, 0, 56.25, 30
nid001080,3, 0, 40960, 0, 52.92, 29
nid001081,0, 0, 40960, 0, 51.99, 30
nid001081,1, 0, 40960, 0, 50.88, 28
nid001081,2, 0, 40960, 0, 51.22, 29
nid001081,3, 0, 40960, 0, 51.86, 28
