nid008432,0, 10339, 81920, 0, 96.59, 32
nid008432,1, 10339, 81920, 0, 92.36, 30
nid008432,2, 71905, 81920, 0, 96.41, 33
nid008432,3, 72385, 81920, 0, 95.09, 31
