nid001145,0, 34771, 40960, 0, 56.98, 29
nid001145,1, 34771, 40960, 0, 55.79, 27
nid001145,2, 0, 40960, 0, 49.34, 28
nid001145,3, 0, 40960, 0, 49.47, 27
nid001148,0, 37613, 40960, 0, 71.34, 36
nid001148,1, 36299, 40960, 0, 70.82, 32
nid001148,2, 36299, 40960, 0, 71.59, 36
nid001148,3, 37739, 40960, 0, 71.59, 32
